,Recall,Specificity,F1-Score,Test Accuracy,Test Loss,AUROC,Test Accuracy (Balanced),Train Loss
72,0.1388888955116272,0.9014084339141846,0.21621622145175934,59.38375473022461,0.6355258822441101,0.5805294513702393,0.5201486945152283,0.542277455329895
73,0.1527777761220932,0.8826290965080261,0.23036649823188782,58.82353210449219,0.636086642742157,0.5815075635910034,0.5177034139633179,0.547761857509613
74,0.1388888955116272,0.8920187950134277,0.2139037400484085,58.82353210449219,0.6354297995567322,0.5792579650878906,0.5154538154602051,0.5474624633789062
75,0.1458333283662796,0.8826290965080261,0.2210526317358017,58.543418884277344,0.6358652114868164,0.5794209837913513,0.5142312049865723,0.5503255128860474
76,0.1527777761220932,0.8779342770576477,0.2291666716337204,58.543418884277344,0.6378514170646667,0.5783124566078186,0.5153560042381287,0.5536049604415894
77,0.1527777761220932,0.8779342770576477,0.2291666716337204,58.543418884277344,0.6379586458206177,0.5801708102226257,0.5153560042381287,0.547875165939331
78,0.1458333283662796,0.8967136144638062,0.2245989292860031,59.38375473022461,0.6381276249885559,0.5782798528671265,0.5212734937667847,0.5480653643608093
79,0.1527777761220932,0.8779342770576477,0.2291666716337204,58.543418884277344,0.6394733786582947,0.5796492099761963,0.5153560042381287,0.5558416843414307
80,0.1527777761220932,0.8779342770576477,0.2291666716337204,58.543418884277344,0.6398363709449768,0.5775625705718994,0.5153560042381287,0.5423542261123657
81,0.1527777761220932,0.8779342770576477,0.2291666716337204,58.543418884277344,0.6385942697525024,0.5755738019943237,0.5153560042381287,0.5481324195861816
82,0.1527777761220932,0.8779342770576477,0.2291666716337204,58.543418884277344,0.6386985778808594,0.574269711971283,0.5153560042381287,0.5419871211051941
83,0.1527777761220932,0.8826290965080261,0.23036649823188782,58.82353210449219,0.6392218470573425,0.5739436745643616,0.5177034139633179,0.5398731827735901
84,0.1527777761220932,0.8826290965080261,0.23036649823188782,58.82353210449219,0.6411496996879578,0.5718244910240173,0.5177034139633179,0.5461658835411072
85,0.1805555522441864,0.8497652411460876,0.2574257552623749,57.98319625854492,0.6409400701522827,0.5797470211982727,0.5151603817939758,0.5435491800308228
86,0.1527777761220932,0.8920187950134277,0.23280423879623413,59.38375473022461,0.6423878073692322,0.573095977306366,0.5223982930183411,0.5426143407821655
